id1,id2,lat1,lon1,lat2,lon2
72,50055,29.779918,-95.435385,29.533464,-95.776052
72,52503,29.779918,-95.435385,29.31101,-98.617826
72,53641,29.779918,-95.435385,29.56087077,-95.88803102
72,42584,29.779918,-95.435385,30.181429,-91.993631
72,60260,29.779918,-95.435385,32.824385,-97.336689
72,85912,29.779918,-95.435385,29.628285,-95.412268
72,65522,29.779918,-95.435385,29.420734,-98.386385
72,53775,29.779918,-95.435385,29.94421672,-95.52226647
73,743,35.362213,-94.375338,34.185103,-97.107574
73,477,35.362213,-94.375338,32.89683,-96.68401
73,61853,35.362213,-94.375338,32.354553,-95.302495
73,40878,35.362213,-94.375338,35.92304,-95.001973
73,61118,35.362213,-94.375338,32.908891,-97.097076
73,12786,35.362213,-94.375338,35.993424,-96.127984
73,52497,35.362213,-94.375338,32.598649,-97.317542
73,63276,35.362213,-94.375338,39.088255,-94.732123
73,36591,35.362213,-94.375338,35.463717,-97.619498
73,78255,35.362213,-94.375338,35.514933,-97.948691
73,46198,35.362213,-94.375338,35.037308,-97.937172
73,44752,35.362213,-94.375338,35.464849,-97.584064
73,47291,35.362213,-94.375338,35.457897,-97.688507
73,63278,35.362213,-94.375338,32.62423616,-96.84305342
73,1264,35.362213,-94.375338,35.602719,-95.962047
73,20916,35.362213,-94.375338,35.858586,-97.425416
73,41449,35.362213,-94.375338,32.029056,-93.713243
73,75900,35.362213,-94.375338,35.87844,-97.392471
73,36589,35.362213,-94.375338,35.859467,-97.932226
73,63665,35.362213,-94.375338,36.535661,-97.33916
73,20918,35.362213,-94.375338,35.479669,-98.983451
73,87827,35.362213,-94.375338,36.76560125,-96.88106946
73,88383,35.362213,-94.375338,37.648431,-98.094183
73,52502,35.362213,-94.375338,32.917907,-96.419128
73,60117,35.362213,-94.375338,38.96627012,-95.70049483
73,47992,35.362213,-94.375338,36.127685,-95.995789
73,62065,35.362213,-94.375338,35.536179,-97.587006
73,64938,35.362213,-94.375338,35.201617,-91.732791
73,52501,35.362213,-94.375338,35.395749,-97.267868
73,61167,35.362213,-94.375338,32.627591,-97.314361
73,69156,35.362213,-94.375338,35.334776,-97.490921
73,20917,35.362213,-94.375338,35.391472,-97.711691
73,46193,35.362213,-94.375338,35.377659,-97.573527
