source,target,cost
84,248,105.62002
84,448,239.83305
84,449,223.64944
84,703,172.30307
84,776,324.94348
84,778,323.96854
84,786,331.23611
84,787,313.92099
84,788,55.060307
84,7021,316.34183
84,7118,48.212177
84,7119,102.10989
84,12780,171.21692
84,18891,46.521423
84,18892,27.092398
84,18893,13.916225
84,18895,16.242638
84,18898,155.16628
84,18900,218.5368
84,18904,209.7618
84,20904,7.3943148
84,20905,40.58609
84,27163,240.22887
84,27164,223.30582
84,28764,185.59979
84,30355,26.751265
84,30374,62.383785
84,32786,313.79794
84,32794,200.43626
84,32836,303.30609
84,32970,262.87473
84,33134,343.26956
84,35055,214.37672
84,35309,335.35269
84,35318,177.325
84,36296,105.4392
84,36300,144.66573
84,36301,111.07007
84,36309,342.07715
84,36310,229.95573
84,36575,157.26527
84,36779,241.4567
84,38567,177.14479
84,39060,309.95477
84,41356,41.942543
84,42091,322.60464
84,42092,310.28284
84,43699,104.52268
84,44844,235.47414
84,44845,163.48643
84,47288,342.33688
84,48008,340.03098
84,48909,338.20477
84,48910,286.09909
84,48911,320.46338
84,50050,289.7627
84,50051,320.77097
84,50649,367.50241
84,51610,196.69562
84,52494,317.95367
84,53006,349.61005
103,81,233.50314
103,83,228.65521
103,84,234.79311
103,106,29.512636
103,108,21.322346
103,112,19.557652
103,125,20.862532
103,129,32.59153
103,131,47.14093
103,132,30.158241
103,139,275.28662
103,248,132.25385
103,448,63.368034
103,449,46.355518
103,703,157.87111
103,776,95.424568
103,778,94.449013
103,786,101.71595
103,787,84.401443
103,788,197.29462
103,1108,340.78162
103,1110,383.75626
103,1294,150.47928
103,7021,250.79901
103,7118,210.18433
103,7119,152.69012
103,12780,154.19197
103,12801,347.33023
103,18891,195.23663
103,18892,235.2523
103,18893,227.0092
103,18895,220.41335
103,18898,94.199844
103,18900,33.023384
103,18904,27.175039
103,20904,240.12572
103,20905,234.8304
103,27163,62.93494
103,27164,46.011902
103,28764,168.57547
103,30355,224.95743
103,30374,192.6219
103,32786,257.45886
103,32794,98.89679
103,32799,337.96555
103,32836,176.72723
103,32970,245.8504
103,33134,113.74942
103,35055,303.96973
103,35309,105.83253
103,35317,372.42804
103,35318,79.687103
103,36296,139.6842
103,36300,96.066444
103,36301,145.38715
103,36309,112.55701
103,36310,7.3396339
103,36575,78.579819
103,36779,67.415649
103,38567,75.966331
103,39060,80.434608
103,41174,322.64316
103,41176,309.11218
103,41356,244.85435
103,42091,93.085106
103,42092,261.71835
103,42093,370.03015
103,43630,176.51161
103,43699,131.15651
103,44844,58.18021
103,44845,95.109528
103,45351,244.39267
103,47288,112.81736
103,48008,110.51083
103,48500,335.70874
103,48905,182.97511
103,48908,322.46979
103,48909,108.68524
103,48910,56.579559
103,48911,90.943863
103,48915,322.72644
103,49302,236.17938
103,50050,60.24316
103,50051,91.251434
103,50649,188.6209
103,51034,409.30328
103,51610,47.398178
103,51882,308.20313
103,52494,93.554237
103,52495,196.39424
103,53005,215.59895
103,53006,222.71988
103,53323,131.56786
103,53765,325.92712
103,60157,370.94543
106,81,215.6524
106,83,210.80446
106,84,216.94237
106,103,27.973501
106,108,15.18755
106,112,9.2888746
106,125,18.038401
106,129,16.781366
106,131,35.509487
106,132,11.309574
106,139,256.24719
106,248,114.4031
106,448,37.371738
106,449,22.125156
106,703,161.06619
106,776,123.16132
106,778,122.18578
106,786,129.45271
106,787,112.13821
106,788,178.25581
106,1108,368.51898
106,1110,411.50916
106,1294,178.21603
106,7021,268.74173
106,7118,191.14552
106,7119,133.65131
106,12780,157.38705
106,12801,375.06699
106,18891,177.38588
106,18892,217.40155
106,18893,209.15845
106,18895,202.56259
106,18898,71.05191
106,18900,7.026463
106,18904,11.932809
106,20904,222.27496
106,20905,215.79158
106,27163,39.786385
106,27164,24.723108
106,28764,171.77055
106,30355,205.91862
106,30374,173.5831
106,32786,275.40158
106,32794,87.174004
106,32799,355.90826
106,32836,194.66994
106,32970,249.0455
106,33134,141.48618
106,35055,307.16483
106,35309,132.47195
106,35318,53.690804
106,36296,121.83346
106,36300,77.027016
106,36301,127.5364
106,36309,139.19643
106,36310,35.076393
106,36575,59.541012
106,36779,41.41935
106,38567,52.818398
106,39060,108.17137
106,41174,340.58527
106,41176,327.05429
106,41356,227.0036
106,42091,120.82186
106,42092,279.66107
106,42093,387.97348
106,43630,204.24838
106,43699,113.30576
106,44844,35.99416
106,44845,69.113235
106,45351,262.33539
106,47288,140.55412
106,48008,137.15025
106,48500,353.65143
106,48905,210.71188
106,48908,340.4119
106,48909,136.422
106,48910,84.316315
106,48911,118.68062
106,48915,350.46381
106,49302,263.91614
106,50050,87.979919
106,50051,118.9882
106,50649,206.5636
106,51610,36.36636
106,51882,326.1452
106,52494,114.58019
106,52495,214.33633
106,53005,233.54105
106,53006,240.66258
106,53323,159.30461
106,53765,343.8692
106,60157,388.88815
108,81,213.96289
108,83,209.11496
108,84,215.25285
108,103,20.568623
108,106,14.930302
108,112,6.7195058
108,125,4.44591
108,129,13.427206
108,131,30.812546
108,132,9.6200657
108,139,254.55768
108,248,112.71359
108,448,41.99971
108,449,25.817345
108,703,153.28912
108,776,113.04789
108,778,112.07233
108,786,119.33927
108,787,102.02477
108,788,176.5663
108,1108,358.40494
108,1110,401.37958
108,1294,168.1026
108,7021,249.7843
108,7118,189.45602
108,7119,131.96181
108,12780,149.60999
108,12801,364.95355
108,18891,175.69638
108,18892,215.71205
108,18893,207.46895
108,18895,200.87309
108,18898,73.661667
108,18900,16.129547
108,18904,6.6368642
108,20904,220.58546
108,20905,214.10208
108,27163,42.396767
108,27164,25.473726
108,28764,163.99348
108,30355,204.22911
108,30374,171.89359
108,32786,256.44415
108,32794,82.937492
108,32799,336.95087
108,32836,175.71254
108,32970,241.26842
108,33134,131.37274
108,35055,299.38773
108,35309,123.45586
108,35317,371.41394
108,35318,56.716259
108,36296,120.14394
108,36300,75.337509
108,36301,125.84689
108,36309,130.18033
108,36310,17.168482
108,36575,57.851505
108,36779,43.624596
108,38567,55.428158
108,39060,98.057938
108,41174,321.62784
108,41176,308.0975
108,41356,225.3141
108,42091,110.70843
108,42092,260.70367
108,42093,369.01608
108,43630,194.13495
108,43699,111.61625
108,44844,37.642033
108,44845,75.203285
108,45351,243.37798
108,47288,130.44069
108,48008,128.13416
108,48500,334.69403
108,48905,200.59845
108,48908,321.45511
108,48909,126.30857
108,48910,74.202881
108,48911,108.56718
108,48915,340.34976
108,49302,253.80272
108,50050,77.866486
108,50051,108.87476
108,50649,187.6062
108,51610,31.069794
108,51882,307.18781
108,52494,99.575943
108,52495,195.37955
108,53005,214.58426
108,53006,221.70517
108,53323,149.19118
108,53765,324.91241
108,60157,369.93073
112,81,217.61966
112,83,212.77173
112,84,218.90962
112,103,18.338522
112,106,9.3802166
112,108,6.3709168
112,125,9.1248331
112,129,18.748627
112,131,37.476749
112,132,13.276213
112,139,258.21445
112,248,116.37036
112,448,43.270412
112,449,29.200708
112,703,163.03346
112,776,113.52634
112,778,112.5508
112,786,119.81773
112,787,102.50323
112,788,180.22307
112,1108,358.884
112,1110,401.87418
112,1294,168.58105
112,7021,253.43175
112,7118,193.11279
112,7119,135.61858
112,12780,159.35432
112,12801,365.43201
112,18891,179.35315
112,18892,219.36882
112,18893,211.12572
112,18895,204.52986
