source,target,cost
42,39655,392.01
42,64847,315.95
42,44840,180.62
42,75846,339.13
42,53627,59.20
42,36306,35.85
42,62603,385.19
42,51876,241.36
42,53761,366.35
42,897,241.32
42,65769,19.26
42,34315,393.96
42,64707,166.90
42,44841,322.24
42,51479,274.36
42,64019,335.97
42,36304,24.07
42,81768,463.62
42,65436,256.11
42,52202,166.44
42,60213,14.09
42,47236,447.87
42,28133,320.91
42,47295,265.58
42,64203,397.34
42,65417,192.99
42,64207,187.35
42,48005,325.09
42,49282,371.59
42,33716,17.56
42,52686,17.61
42,51621,254.36
42,53619,310.62
42,36303,7.96
42,64229,30.15
42,86009,416.60
42,62538,415.25
42,49545,399.53
42,61864,279.10
42,44846,430.37
42,87011,717.79
42,62910,622.21
42,64208,624.02
42,51875,512.09
42,62907,703.47
42,69128,639.93
42,39189,702.51
42,52994,591.61
42,91913,593.43
42,53760,623.47
42,61682,662.26
42,88505,572.72
42,48488,667.05
42,48006,624.23
42,53753,769.60
42,42090,510.58
42,907,662.66
42,1215,610.70
42,64516,610.80
42,66737,639.27
42,65766,702.71
42,50048,515.00
72,46195,701.81
72,768,751.14
72,78148,686.49
72,12783,625.29
72,743,573.17
72,46194,684.78
72,53642,679.93
72,53629,543.59
72,22719,702.74
72,43651,695.06
72,60257,657.97
72,47292,625.27
72,64213,764.58
72,66683,730.16
72,47293,514.33
72,52499,44.90
72,60261,408.32
72,52500,346.56
72,86108,353.55
72,60119,23.55
72,30622,251.07
72,36549,426.58
72,68027,296.98
72,47301,82.38
72,51035,7.52
72,61388,293.17
72,62454,476.68
72,36622,416.46
72,38487,400.92
72,65552,438.49
72,63757,247.27
72,68600,315.64
72,61167,408.55
72,62106,326.55
72,35316,244.16
72,69824,286.18
72,456,391.22
72,41450,382.54
72,68443,186.01
72,49286,35.11
72,50055,47.74
72,52503,324.60
72,53641,61.91
72,42584,363.03
72,60260,431.97
72,85912,26.68
72,65522,298.39
72,53775,29.48
73,743,382.22
73,477,441.96
73,61853,519.92
73,40878,155.37
73,61118,459.64
73,12786,211.17
73,52497,507.30
73,63276,492.03
73,36591,306.89
73,78255,338.44
73,46198,357.98
73,44752,303.55
73,47291,313.24
73,63278,470.67
73,1264,171.26
73,20916,336.49
73,41449,475.32
73,75900,339.22
73,36589,375.77
73,63665,343.94
73,20918,435.74
73,87827,357.17
73,88383,537.83
73,52502,463.50
73,60117,577.77
73,47992,191.56
73,62065,311.22
73,64938,281.76
73,52501,271.71
73,61167,504.81
73,69156,299.64
73,20917,317.13
73,46193,303.28
73,43651,310.12
73,97026,197.83
73,75638,309.65
73,36777,323.94
73,52211,469.34
73,62106,445.16
73,47292,376.55
73,25880,382.04
73,62313,316.91
73,60260,490.20
73,1215,471.65
73,60087,539.78
73,36549,413.09
73,35418,326.78
73,64208,454.08
73,12784,269.92
73,7108,174.56
73,22720,303.22
73,434,571.34
73,61168,457.81
73,42594,307.95
73,69158,318.19
73,46191,307.59
73,38487,461.01
73,63602,181.53
73,20920,259.01
73,767,347.38
73,65552,405.00
73,78148,429.52
73,62066,208.28
73,67073,188.75
73,61707,176.18
73,35419,286.40
73,100443,469.48
73,46194,317.54
73,50268,313.87
73,64212,388.67
73,79955,211.28
73,105518,138.53
73,36592,298.72
73,52496,468.18
73,53754,419.14
73,62907,389.19
73,42591,286.92
73,22718,196.81
73,63576,485.36
73,105517,192.80
73,69157,312.07
73,22719,505.51
73,49286,867.56
73,52498,835.95
73,53775,821.19
73,72,836.18
73,67830,695.21
73,62445,626.59
73,153707,646.47
73,69204,744.76
73,61169,785.86
73,63681,606.60
73,60426,700.35
73,50047,565.33
73,53760,672.82
73,51035,839.55
73,296,849.50
73,62454,553.55
73,68443,663.78
73,60113,593.12
73,440,655.47
73,62381,662.93
73,48496,474.20
73,85912,851.26
73,47994,521.69
73,52214,611.14
73,60119,837.77
73,60836,757.99
73,47301,754.65
73,65699,658.94
73,52499,866.50
73,61871,500.45
73,60257,553.61
73,41450,606.10
73,50052,722.12
81,53005,679.65
81,53006,563.67
81,43630,655.74
81,48008,549.21
81,69829,605.25
81,88600,621.36
81,65538,702.59
81,62618,604.48
81,79267,657.87
81,75845,509.52
81,50649,586.78
81,64057,615.36
81,156339,588.41
81,117871,507.48
81,64964,733.22
81,39060,502.54
81,75843,645.32
81,64522,582.28
81,42091,523.58
81,67844,659.99
81,89911,537.68
81,151892,717.44
81,88077,715.13
81,787,510.14
81,132,336.52
81,448,389.66
81,87707,40.95
81,44844,382.72
81,125,348.37
81,98712,509.82
81,52687,93.86
81,91696,171.65
81,703,277.31
81,42092,505.10
81,30355,43.32
81,50050,468.71
81,129,329.66
81,449,363.98
81,77158,336.39
81,48910,463.26
81,51610,315.46
81,63674,341.91
81,53633,500.99
81,71421,400.48
81,7119,164.52
81,61897,397.05
81,53766,474.68
81,36300,233.28
81,70126,78.69
81,87706,112.99
81,77159,447.33
81,43699,168.45
81,108,349.71
81,18893,28.97
81,35055,351.03
81,36310,372.29
84,7119,164.48
84,65392,326.11
84,53633,500.95
84,449,363.94
84,112,356.12
84,60682,422.15
84,81,5.98
84,62443,226.74
84,60271,357.48
84,36300,233.24
84,132,336.48
84,30355,43.11
84,70126,78.65
84,77158,336.35
84,18898,441.12
84,36310,372.25
84,87706,107.10
84,20905,65.78
84,63674,341.87
84,44844,382.68
84,18893,23.08
84,52688,108.50
84,18892,44.16
84,36296,170.01
84,87707,40.91
84,108,349.67
84,703,277.27
84,60684,436.83
84,51610,315.42
84,91696,171.62
84,48910,463.22
84,53766,474.64
84,129,329.62
84,60265,461.38
84,67844,659.95
84,69829,605.21
84,43630,655.70
84,89911,537.64
84,117871,507.44
84,79267,657.83
84,48905,666.30
84,75845,509.48
84,60157,727.92
84,1130,717.77
84,50051,517.94
84,39060,502.50
84,75843,645.28
84,63627,644.88
84,64965,716.93
84,156339,588.37
84,35317,735.61
84,42091,523.54
84,47288,555.72
84,65538,702.55
108,62451,752.10
108,63628,751.15
108,104492,538.81
108,53321,715.93
108,89738,568.84
108,61387,695.93
108,41679,751.15
108,85517,631.08
108,75801,563.84
108,51882,501.30
108,66833,782.93
108,70105,614.35
108,62471,652.81
108,67029,668.22
108,41675,718.86
108,48908,524.32
108,53009,658.84
108,98522,637.63
108,71062,735.76
108,117015,647.32
108,1108,577.29
108,36311,611.14
108,41174,520.93
108,43071,617.99
108,87011,672.03
108,98710,649.01
108,42093,648.33
108,89911,195.40
108,51610,52.68
108,7119,213.33
108,75845,420.27
108,64965,374.69
108,43630,313.46
108,41176,506.06
108,50049,156.06
108,65538,385.13
108,125,7.85
108,61897,33.91
108,98712,151.59
108,50649,308.96
108,79267,312.73
108,65547,170.53
108,53766,138.63
108,47288,213.47
108,87706,434.72
108,151892,399.99
108,75843,557.49
108,71421,78.31
108,87707,314.21
108,63674,9.12
108,52687,332.28
108,129,25.41
108,35055,490.21
108,124,11.20
108,61681,214.85
108,35318,92.08
108,48911,178.18
108,112,11.54
108,64522,237.35
108,64204,217.23
108,53633,289.14
108,60841,213.61
108,91696,207.82
108,77159,125.15
108,117871,165.20
108,42092,424.38
108,43699,183.26
108,70126,281.57
108,448,67.48
108,88600,279.08
108,41356,375.19
108,18900,29.03
108,132,15.55
108,48910,120.96
108,60682,79.89
108,49302,407.50
108,35309,201.16
108,64057,270.22
108,62443,127.93
108,88077,372.85
108,36309,201.00
108,60271,35.35
112,87707,319.62
112,42091,185.61
112,50050,130.71
112,61681,214.90
112,1130,379.84
112,79267,317.01
112,64057,274.50
112,63674,23.33
112,79266,529.31
112,62618,251.87
112,20905,348.41
112,60265,123.42
112,117871,169.51
112,35318,95.23
112,18892,361.14
112,62908,237.42
112,62443,133.34
112,48905,328.36
112,47288,217.78
112,61897,42.92
112,65392,325.74
112,48910,125.26
112,787,172.14
112,50649,309.01
112,70126,286.98
112,43699,188.67
112,60682,82.44
112,448,72.11
112,65547,174.84
112,77159,124.50
112,41356,380.60
112,50049,160.36
112,449,48.19
112,75845,420.32
112,81,354.41
112,77158,34.08
112,51610,64.20
112,60685,132.71
112,65538,385.18
112,67844,341.96
112,64965,378.99
112,53006,363.16
112,42092,424.43
112,35309,203.71
112,60271,39.03
112,64694,643.36
112,79934,594.44
112,48908,524.36
112,52689,661.01
112,61194,645.92
112,68219,830.81
112,75666,655.01
112,35055,509.11
112,98522,637.67
112,87011,676.34
112,41679,751.19
112,117015,679.90
112,42093,648.37
112,86992,704.35
112,41174,520.98
112,62451,752.14
112,64027,579.21
112,41176,506.10
112,61387,695.97
112,68608,644.56
112,104492,538.85
112,81857,571.03
112,35317,647.85
112,98710,649.06
112,47996,677.24
112,105075,694.19
112,70105,649.45
112,1110,618.13
112,53324,534.46
124,35317,638.29
124,53324,524.89
124,64027,542.35
124,71062,726.24
124,1110,609.58
124,85517,629.31
124,105075,684.62
124,67029,658.70
124,75666,618.15
124,41675,709.34
124,62471,643.29
124,64694,633.80
124,98522,628.11
124,68608,634.99
124,68219,822.26
124,51882,491.77
124,75801,562.07
124,36311,609.37
124,42093,638.81
124,98710,639.49
124,67057,629.95
124,117015,637.80
124,48908,514.79
124,104492,529.28
124,66833,773.41
124,70126,278.34
124,87707,310.98
124,64964,386.70
124,91696,216.90
124,448,73.31
124,60271,41.17
124,61897,32.25
124,64522,235.58
124,79267,308.49
124,155590,225.39
124,69829,258.73
124,81,345.77
124,61681,205.33
124,62618,243.35
124,84,347.06
124,66465,461.69
124,112,19.32
124,51610,48.12
124,703,249.12
124,65392,301.44
124,36310,25.77
124,67844,300.00
124,41174,511.41
124,64965,370.45
124,35309,196.94
124,67118,300.54
124,52495,311.38
124,49302,403.26
124,65418,123.11
124,42091,177.06
124,77158,17.64
124,117871,160.96
124,60684,90.35
124,50050,122.19
124,63627,298.40
124,35055,484.81
124,75845,410.75
124,36309,196.79
124,48910,116.74
124,64204,207.71
124,18900,34.86
124,77159,130.97
124,47288,209.24
124,89911,191.16
124,132,21.64
124,64057,265.98
124,60265,114.90
124,449,47.63
124,65547,166.29
124,787,163.62
124,36779,76.39
124,36296,206.16
124,18893,335.19
124,65538,375.61
125,53633,279.90
125,36300,119.50
125,67844,297.54
125,60685,125.94
125,18898,123.48
125,65418,120.65
125,35309,196.94
125,69829,258.74
125,36310,23.28
125,63674,13.89
125,77159,129.65
125,50050,122.22
125,49302,403.28
125,60684,90.37
125,53005,352.96
125,61681,205.62
125,18893,335.70
125,64522,233.13
125,18892,353.00
125,66465,461.98
125,53766,129.40
125,62908,228.15
125,61897,29.69
125,50649,299.73
125,71421,82.80
125,43630,309.24
125,60841,211.15
125,124,5.04
125,50049,151.83
125,53006,353.88
125,112,20.61
125,87706,431.99
125,84,347.57
125,75845,411.04
125,62906,497.01
125,155590,225.39
125,35318,96.58
125,39060,156.04
125,87707,311.49
125,64965,370.47
125,132,20.31
125,88077,368.63
125,64964,386.72
125,52495,311.67
125,41356,372.46
125,787,163.65
125,43699,180.53
125,48905,319.83
125,89911,191.18
125,35317,638.58
125,68608,635.28
125,42590,677.24
125,41675,709.63
125,98522,628.39
125,85517,626.86
125,98710,639.78
125,104492,529.57
125,61179,742.00
125,75666,615.69
125,68219,822.28
125,41679,741.92
125,61194,636.65
125,81857,561.75
125,89738,564.62
125,71062,726.53
125,64694,634.08
125,48915,554.44
125,43071,613.77
125,75801,559.62
125,61387,686.70
125,42093,639.10
125,67057,627.49
125,52689,621.69
125,41174,511.70
125,60157,630.89
125,53321,706.69
125,105075,684.91
125,1110,609.60
125,36311,606.92
125,53009,654.61
129,79266,527.98
129,67029,666.93
129,41679,749.86
129,61179,761.92
129,88190,687.62
129,85517,665.27
129,98710,647.72
129,1110,627.05
129,48915,571.90
129,47996,675.24
129,64027,559.82
129,117015,646.03
129,70105,630.06
129,67057,647.42
129,52689,658.35
129,68608,643.22
129,41174,519.64
129,1108,590.53
129,53321,714.64
129,98522,636.34
129,43071,633.70
129,64965,387.92
129,112,31.41
129,77159,123.42
129,155590,242.86
129,47288,226.71
129,77158,6.55
129,65547,183.76
129,48910,134.21
129,48905,337.29
129,64522,264.12
129,61681,213.56
129,1130,388.76
129,18893,318.56
129,117871,178.43
129,67844,317.47
129,36309,214.26
129,63674,14.65
129,18900,31.16
129,52687,311.30
129,124,20.34
129,42091,194.53
129,87707,294.35
129,132,11.78
129,98712,167.30
129,60682,93.14
129,52688,416.25
129,44844,58.82
129,70126,261.71
129,75845,418.98
129,42092,423.09
129,156339,259.36
129,64204,215.94
129,60271,33.62
129,79267,325.96
129,62618,260.82
129,62906,504.95
129,62443,106.96
129,18898,117.26
129,53005,360.90
129,51610,32.11
129,64964,404.17
129,449,40.07
129,125,18.55
129,703,244.98
129,67118,318.01
129,35055,480.67
129,49302,420.74
129,50049,169.29
129,69829,276.20
129,35318,90.35
129,64057,283.45
129,89911,208.63
129,30355,308.81
132,60265,134.06
132,63627,317.56
132,43699,169.85
132,39060,175.18
132,63674,7.74
132,64522,277.48
132,77159,118.89
132,156339,261.05
132,36309,215.95
132,66465,483.28
132,50049,170.98
132,77158,15.47
132,65547,185.45
132,60682,94.83
132,48910,135.90
132,44844,54.29
132,62443,114.52
132,7119,199.91
132,42091,196.22
132,67118,319.70
132,62618,262.51
132,53006,375.19
132,35318,85.82
132,88077,387.77
132,64965,389.61
132,53766,150.70
132,91696,194.40
132,787,182.78
132,1130,390.45
132,43630,328.38
132,50649,321.03
132,62908,249.77
132,61681,226.92
132,71421,72.05
132,51610,45.38
132,30355,316.38
132,112,21.98
132,69829,277.89
132,448,61.22
132,18893,325.01
132,64057,285.14
132,67844,319.16
132,35055,490.29
132,53005,374.26
132,42092,436.45
132,89911,210.32
132,155590,244.55
132,75843,569.56
132,65418,142.27
132,117015,659.39
132,81857,583.05
132,67029,680.29
132,43071,635.39
132,105075,706.21
132,48908,536.38
132,1108,592.22
132,42590,698.54
132,75666,637.31
132,75801,583.01
132,68608,656.58
132,104492,550.87
132,36311,628.54
132,71062,747.83
132,52691,619.98
132,64694,655.39
132,79934,605.06
132,1110,628.74
132,85517,678.63
132,64027,561.51
132,89738,583.46
132,87011,686.95
132,70105,631.75
132,35317,659.88
147,79266,695.80
147,44591,644.27
147,86009,868.02
147,89738,623.48
147,64027,650.92
147,118326,741.31
147,36582,779.18
147,62538,641.68
147,52216,556.29
147,36311,580.99
147,61196,542.00
147,53778,641.35
147,61387,614.76
147,53777,632.18
147,51621,658.29
147,50036,539.23
147,44848,756.90
147,62906,696.10
147,28133,756.87
147,52689,605.99
147,52681,713.05
147,47996,585.08
147,49292,546.15
147,53009,599.39
147,62381,850.53
147,41681,516.56
147,65525,506.58
147,88190,584.86
147,51885,622.85
147,117015,624.26
147,78289,571.84
147,104492,679.67
147,75666,635.11
147,41176,733.08
147,42590,713.93
147,105075,650.09
147,86992,506.97
147,81857,647.58
147,70105,549.27
147,63027,555.13
147,48005,751.22
147,41174,722.80
147,62445,593.52
147,68608,736.41
147,32226,764.13
147,75846,608.01
147,61194,555.83
147,61342,563.15
147,64208,739.90
147,48908,678.38
147,60113,576.72
147,153707,792.99
147,48916,453.69
147,62916,507.80
147,52488,99.30
147,69204,522.22
147,53763,365.84
147,48004,86.17
147,60039,196.00
147,94399,283.27
147,46338,186.95
147,77051,438.56
147,51470,70.90
147,41634,303.29
147,40831,429.40
147,69830,314.31
147,62451,485.36
147,60426,385.40
147,60046,342.98
147,62230,107.96
147,61195,337.48
147,47276,182.77
147,41083,350.23
147,53645,442.42
147,62545,255.59
147,52204,259.84
147,41679,489.97
147,53753,191.94
147,67298,257.50
147,62112,194.06
147,53634,298.09
147,63577,300.69
147,67830,377.86
147,52486,293.19
147,60267,372.50
147,53636,456.59
147,60043,99.42
147,79415,181.58
147,53321,487.52
147,163399,506.16
147,79264,203.00
147,69925,95.49
147,72595,185.08
147,151885,258.22
147,60040,77.30
147,61372,318.70
147,69128,277.60
147,53322,364.29
147,41675,482.39
147,60045,185.73
147,31839,21.43
147,60263,195.29
147,19143,340.29
147,61206,341.46
147,41678,495.55
147,47463,388.76
147,52485,297.43
147,74091,282.64
215,62543,175.74
215,69702,410.53
215,60947,152.62
215,36775,556.38
215,63817,116.81
215,53750,125.43
215,64049,287.73
215,65748,97.10
215,49294,414.55
215,81564,477.78
215,75587,358.41
215,62773,159.31
215,36295,97.39
215,23212,724.13
215,360,812.05
215,35056,577.55
215,77335,703.56
215,86948,686.86
215,23211,740.67
215,62268,496.55
215,40319,686.39
215,35936,697.63
215,23213,714.69
215,41084,691.08
215,49551,574.10
296,61118,730.70
296,61167,746.46
296,456,694.52
296,50055,498.29
296,52499,499.16
296,52681,712.72
296,26655,705.85
296,44840,691.16
296,53775,477.83
296,36622,721.81
296,51035,461.78
296,51466,627.66
296,37120,694.24
296,30622,705.33
296,63278,696.48
296,32154,640.47
296,52214,745.80
296,64938,653.06
296,44841,552.64
296,21975,724.14
296,81768,616.11
296,65699,739.93
296,52496,694.71
296,46011,624.98
296,52211,601.92
296,60818,812.60
296,26654,689.18
296,38654,660.68
296,64318,531.08
296,100443,689.17
296,453,717.28
296,50272,719.01
296,68027,747.53
296,36776,401.20
296,65555,468.84
296,53629,287.23
296,30623,311.33
296,61680,401.66
296,71065,459.80
296,61119,283.46
296,42584,112.21
296,49286,445.79
296,60087,299.77
296,37121,459.65
296,72,455.82
296,52500,486.01
296,50259,397.94
296,53754,394.16
296,53316,144.70
296,60836,109.06
360,20888,92.49
360,81564,425.62
360,62268,316.63
360,62775,101.89
360,64049,539.96
360,60085,455.20
360,63603,322.06
360,67979,764.42
360,43723,786.62
360,63579,513.63
360,60681,844.08
360,48496,685.46
360,46346,808.23
360,558,808.96
360,36295,735.20
360,27026,843.10
360,36775,652.39
360,569,904.00
360,61871,662.24
360,62543,644.10
360,62773,640.88
360,20918,724.22
360,63817,711.22
360,49543,655.31
360,35907,859.59
360,68444,607.99
360,633,590.05
360,29168,811.03
360,66310,711.35
360,75921,637.33
372,69155,547.27
372,46198,611.37
372,47293,741.90
372,740,546.33
372,62382,693.60
372,62313,538.16
372,743,695.97
372,43651,564.01
372,46011,633.89
372,47291,557.75
372,50036,804.95
372,36588,578.73
372,42591,542.65
372,92096,526.41
372,63600,609.36
372,52681,631.54
372,36587,521.34
372,64208,718.16
372,73696,539.79
372,78255,584.14
372,35418,543.22
372,52206,731.93
372,63029,605.35
372,61871,746.15
372,71423,540.38
372,44848,769.60
372,53003,687.30
372,12781,567.06
372,44752,545.80
372,61534,807.73
372,51466,630.58
372,46195,666.98
372,62310,673.31
372,62445,797.84
372,768,521.22
372,62907,815.67
372,69828,685.37
372,22719,758.89
372,38654,526.34
372,61707,513.58
372,49283,733.31
372,61373,798.10
372,52211,733.41
372,78148,682.91
372,75587,688.69
372,53313,657.92
372,118326,779.86
372,52501,558.08
372,79955,398.81
372,38484,344.09
372,61661,320.22
372,42593,476.27
372,65752,309.66
372,42595,370.24
372,42594,491.04
372,42592,478.63
372,73,470.11
372,50047,105.30
372,38059,320.88
372,105517,354.54
372,64213,484.17
372,53759,38.61
372,88383,362.20
372,60113,228.85
372,87828,365.41
372,63664,29.17
372,36586,478.92
372,60426,437.49
372,63602,366.36
372,80512,292.53
372,63576,27.48
372,7108,379.68
372,1264,433.33
372,20921,396.74
372,62914,425.45
372,32670,356.23
372,65525,496.48
372,767,423.83
372,87827,430.73
372,20920,306.72
372,65444,371.36
372,33899,482.54
372,12784,462.83
372,20922,296.19
372,752,452.32
372,22720,481.55
372,60208,401.46
372,67198,17.52
372,62063,383.60
372,67830,432.36
372,63665,415.76
372,47992,376.48
372,60117,113.19
372,52207,296.17
372,75900,489.93
372,32671,368.82
372,40878,451.17
372,63276,23.53
434,60117,13.84
434,65752,262.13
434,20916,432.54
434,35418,480.89
434,765,448.05
434,748,423.64
434,1264,450.84
434,87828,382.92
434,36777,365.20
434,103895,329.60
434,97026,399.79
434,755,383.79
434,53759,138.39
434,87827,368.40
434,67198,94.41
434,36773,366.42
434,63276,89.76
434,20920,324.23
434,80512,234.62
434,67023,463.26
434,65753,450.41
434,38060,274.52
434,62065,482.51
434,64213,490.12
434,105517,372.05
434,69157,454.74
434,42595,387.75
434,38484,279.68
434,75900,427.60
434,62066,407.83
434,36587,459.01
434,12784,522.64
434,372,106.21
434,50047,118.53
434,36589,477.73
434,61152,435.91
434,64212,628.43
434,61871,683.82
434,92096,606.08
434,36592,475.15
434,73696,477.46
434,60818,573.14
434,38654,626.12
434,65525,576.15
434,42591,480.32
434,60267,507.89
434,44752,483.47
434,47293,679.57
434,36591,489.06
434,62382,631.27
434,69155,484.93
434,53313,737.60
434,94574,737.60
434,47292,568.11
434,47291,495.42
434,33898,493.63
434,46195,604.65
434,46194,509.11
434,49284,706.25
434,78255,521.80
434,48496,657.57
434,20918,619.11
434,62907,915.45
434,20917,507.45
434,63029,685.02
434,64938,808.02
434,50646,616.90
434,62741,660.79
434,78148,620.58
434,46011,733.67
434,43353,586.99
434,62916,675.43
434,743,633.64
440,52482,663.49
440,105517,616.58
440,49293,609.45
440,103895,617.45
440,87828,604.58
440,53780,593.37
440,94574,552.88
440,53751,539.99
440,41083,507.43
440,434,493.58
440,40878,637.30
440,53313,552.88
440,92096,544.08
440,22718,629.12
440,44848,803.47
440,32670,626.26
440,53634,696.60
440,105518,605.18
440,53320,712.01
440,42595,618.10
440,60046,741.50
440,53753,513.07
440,41685,691.91
440,47992,626.64
440,12786,643.47
440,63028,596.55
440,64707,742.98
440,118326,787.89
440,60713,671.43
440,62266,657.19
440,74091,681.15
440,53619,745.84
440,61206,739.97
440,51466,559.55
440,46338,584.53
440,52207,707.23
440,67073,606.37
440,52203,494.46
440,32671,616.99
440,36773,621.04
440,80512,669.08
440,46011,554.93
440,62063,569.73
440,50648,625.52
440,72595,583.59
440,49292,713.65
440,38484,720.63
440,76974,596.44
440,78289,792.98
440,62381,607.87
440,32724,576.49
440,48916,617.34
440,44846,779.82
440,65752,686.21
440,61427,672.72
440,44851,576.23
440,62907,504.85
440,69925,309.52
440,63664,392.70
440,52488,481.66
440,62445,398.12
440,69830,472.18
440,62545,488.56
440,151885,509.28
440,69204,492.48
440,64938,481.00
440,60040,474.88
440,147,403.40
440,48904,435.84
440,52206,323.60
440,372,416.70
440,43713,476.68
440,38654,581.93
440,62916,447.19
440,61372,420.32
440,52211,463.12
440,60208,24.29
440,60113,191.61
440,53636,505.25
440,77601,467.64
440,52486,449.93
440,67830,40.92
440,50261,481.21
440,50047,481.85
440,48903,289.56
440,36581,481.87
440,51878,415.82
440,53628,481.39
448,18892,395.84
448,84,390.41
448,47288,283.30
448,98712,221.23
448,50649,370.75
448,64204,279.02
448,88600,348.91
448,35318,28.32
448,52687,372.40
448,48911,248.01
448,71421,10.94
448,52495,382.70
448,36300,162.08
448,52688,476.23
448,125,72.56
448,64522,327.20
448,60685,198.23
448,1130,445.36
448,63674,63.85
448,77158,68.28
448,20905,383.12
448,129,65.53
448,77159,60.16
448,88077,442.68
448,35309,269.23
448,43630,383.28
448,62618,317.39
448,39060,230.09
448,18893,378.54
448,36779,14.61
448,64965,444.51
448,449,30.25
448,79267,382.53
448,117871,235.03
448,87706,474.83
448,63627,372.46
448,36310,97.17
448,53766,200.42
448,70126,321.69
448,155590,297.68
448,62443,168.05
448,7119,253.44
448,703,308.13
448,18900,51.36
448,50050,196.23
448,35055,543.82
448,64057,340.02
448,87011,741.86
448,51882,563.09
448,89738,633.18
448,98710,710.81
448,48915,628.49
448,104492,600.60
448,75666,720.53
448,79266,591.06
448,79934,659.96
448,67029,730.01
448,35317,709.60
448,68608,706.31
448,36311,711.76
448,43071,718.61
448,53009,728.48
448,75843,619.28
448,60157,701.91
448,75801,632.73
448,53324,596.21
448,61194,707.67
448,52689,721.43
448,98522,699.42
448,48908,586.11
448,117015,709.11
449,41176,545.06
449,89738,610.39
449,35317,686.81
449,51882,540.29
449,48908,563.31
449,98710,688.01
449,75666,663.99
449,61387,734.93
449,81857,609.98
449,68608,683.51
449,64694,682.31
449,85517,705.56
449,88190,727.91
449,48915,600.27
449,87011,713.63
449,52691,646.66
449,60157,679.12
449,53324,573.41
449,42590,725.47
449,42093,687.33
449,79266,568.26
449,62906,545.24
449,67029,707.22
449,125,47.00
449,62908,276.45
449,53766,177.63
449,35318,54.32
449,60682,121.51
449,35055,521.02
449,64204,256.23
449,151892,438.99
449,50050,168.03
449,52495,359.90
449,52687,349.60
449,48905,365.66
449,108,42.22
449,69829,304.57
449,43630,355.06
449,44844,22.78
449,132,37.78
449,50649,347.96
449,35309,242.79
449,155590,271.24
449,42091,222.91
449,71421,40.54
449,1130,417.14
449,62618,289.19
449,53006,402.11
449,87706,452.04
449,77159,89.73
449,787,209.46
449,43699,200.58
449,61681,253.85
449,91696,225.14
449,18893,355.75
449,20905,360.33
449,48008,248.53
449,41356,392.51
449,88077,414.46
449,53005,401.19
449,36779,32.88
449,53633,328.13
449,62443,145.26
449,50051,217.30
449,63674,38.29
449,39060,201.86
449,36310,71.61
449,42092,463.38
449,47288,255.08
449,77158,45.49
449,60685,171.78
453,87828,442.21
453,456,25.30
453,20918,433.17
453,65032,288.91
453,53754,328.12
453,61167,51.01
453,105517,449.02
453,21975,11.24
453,32670,443.63
453,22720,427.77
453,42594,421.56
453,50053,437.65
453,62063,446.89
453,60260,38.81
453,748,487.80
453,60818,468.53
453,477,40.23
453,63757,326.71
453,48496,457.08
453,61707,285.53
453,36588,360.69
453,743,180.14
453,50055,458.68
453,62065,339.13
453,40878,442.38
453,65555,390.31
453,73,465.84
453,12781,298.68
453,1264,365.76
453,71474,329.14
453,52500,232.37
453,42593,377.31
453,43651,302.02
453,47301,332.62
453,71065,435.36
453,62313,344.83
453,61388,474.15
453,53641,472.85
453,62776,227.72
453,12786,421.09
453,51035,417.52
453,69155,321.62
453,53642,350.54
453,67845,432.54
453,50648,474.52
453,63602,433.50
453,30622,356.88
453,740,317.50
453,26655,18.24
453,53773,478.32
453,61118,17.80
453,81766,373.14
453,62454,99.90
453,41449,374.27
453,66683,479.80
453,63665,447.04
453,25880,347.29
453,37121,396.58
453,75900,372.66
453,36776,335.55
453,62741,458.07
453,64213,395.21
453,36591,334.55
453,60087,438.72
453,52496,37.47
453,36589,403.43
453,43353,431.29
453,72,414.14
453,63680,414.47
453,50646,461.19
453,60257,258.88
453,85912,429.23
453,47291,340.90
453,69158,345.85
453,42591,326.42
453,105518,412.34
453,47292,232.24
453,69824,467.16
453,65552,69.09
453,47992,426.88
453,46191,341.03
453,20920,500.35
453,68444,703.32
453,103895,504.05
453,51466,578.04
453,86108,708.57
453,38654,611.06
453,78773,709.14
453,87827,514.45
453,60085,560.49
453,42584,660.09
453,41450,505.04
453,46011,575.36
453,767,490.83
453,64827,617.27
453,47994,551.30
453,66310,531.09
453,64938,611.27
456,68444,719.18
456,86108,685.93
456,38654,586.39
456,42584,635.42
456,60085,576.34
456,88383,646.04
456,20922,522.78
456,46011,550.69
456,78773,686.50
456,36777,670.98
456,20920,485.95
456,103895,489.64
456,53760,649.25
456,50055,434.00
456,36776,310.88
456,42594,426.66
456,69156,314.55
456,62741,473.92
456,47301,307.93
456,63681,155.35
456,50053,412.97
456,50272,36.55
456,68600,448.74
456,52501,341.98
456,768,363.21
456,50646,466.29
456,81766,350.50
456,743,185.24
456,69824,444.51
456,49286,420.85
456,63277,17.01
456,42595,414.76
456,53754,303.45
456,46191,346.14
456,35418,360.32
456,52498,389.23
456,32670,429.23
456,61119,496.18
456,105517,434.62
456,12767,13.47
456,87828,427.80
456,30622,334.24
456,105518,397.93
456,47293,126.40
456,12781,303.78
456,68443,217.06
456,12786,406.68
456,62454,112.50
456,50648,460.12
456,79955,385.95
456,42592,485.57
456,69158,350.95
456,61169,437.31
456,32671,419.98
456,61167,63.61
456,36589,408.53
