source,target,cost
42,39655,243.58
42,64847,196.32
42,44840,112.23
42,75846,210.73
42,53627,36.79
42,36306,22.28
42,62603,239.35
42,51876,149.97
42,53761,227.64
42,897,149.95
42,65769,11.97
42,34315,244.79
42,64707,103.71
42,44841,200.23
42,51479,170.48
42,64019,208.76
42,36304,14.96
42,81768,288.08
42,65436,159.14
42,52202,103.42
42,60213,8.76
42,47236,278.29
42,28133,199.4
42,47295,165.02
42,64203,246.9
42,65417,119.92
42,64207,116.41
42,48005,202
42,49282,230.89
42,33716,10.91
42,52686,10.94
42,51621,158.05
42,53619,193.01
42,36303,4.95
42,64229,18.73
42,86009,258.86
42,62538,258.02
42,49545,248.26
42,61864,173.42
42,44846,267.42
42,87011,446.01
42,62910,386.62
42,64208,387.75
42,51875,318.2
42,62907,437.12
42,69128,397.63
42,39189,436.52
42,52994,367.61
42,91913,368.74
42,53760,387.41
42,61682,411.51
42,88505,355.87
42,48488,414.48
42,48006,387.88
42,53753,478.21
42,42090,317.26
42,907,411.76
42,1215,379.47
42,64516,379.53
42,66737,397.22
42,65766,436.64
42,50048,320.01
72,46195,436.08
72,768,466.74
72,78148,426.56
72,12783,388.54
72,743,356.15
72,46194,425.5
72,53642,422.49
72,53629,337.77
72,22719,436.66
72,43651,431.89
72,60257,408.84
72,47292,388.52
72,64213,475.09
72,66683,453.7
72,47293,319.59
72,52499,27.9
72,60261,253.72
72,52500,215.34
72,86108,219.69
72,60119,14.63
72,30622,156.01
72,36549,265.06
72,68027,184.53
72,47301,51.19
72,51035,4.67
72,61388,182.17
72,62454,296.19
72,36622,258.78
72,38487,249.12
72,65552,272.46
72,63757,153.65
72,68600,196.13
72,61167,253.86
72,62106,202.91
72,35316,151.71
72,69824,177.82
72,456,243.09
72,41450,237.7
72,68443,115.58
72,49286,21.82
72,50055,29.66
72,52503,201.7
72,53641,38.47
72,42584,225.58
72,60260,268.41
72,85912,16.58
72,65522,185.41
72,53775,18.32
73,743,237.5
73,477,274.62
73,61853,323.06
73,40878,96.54
73,61118,285.61
73,12786,131.21
73,52497,315.22
73,63276,305.73
73,36591,190.69
73,78255,210.3
73,46198,222.44
73,44752,188.62
73,47291,194.64
73,63278,292.46
73,1264,106.42
73,20916,209.08
73,41449,295.35
73,75900,210.78
73,36589,233.49
73,63665,213.71
73,20918,270.76
73,87827,221.93
73,88383,334.19
73,52502,288
73,60117,359.01
73,47992,119.03
73,62065,193.38
73,64938,175.08
73,52501,168.83
73,61167,313.67
73,69156,186.19
73,20917,197.06
73,46193,188.45
73,43651,192.7
73,97026,122.93
73,75638,192.41
73,36777,201.29
73,52211,291.63
73,62106,276.61
73,47292,233.98
73,25880,237.39
73,62313,196.92
73,60260,304.6
73,1215,293.07
73,60087,335.4
73,36549,256.68
73,35418,203.05
73,64208,282.15
73,12784,167.72
73,7108,108.47
73,22720,188.41
73,434,355.01
73,61168,284.47
73,42594,191.35
73,69158,197.71
73,46191,191.13
73,38487,286.46
73,63602,112.8
73,20920,160.94
73,767,215.85
73,65552,251.65
73,78148,266.89
73,62066,129.42
73,67073,117.28
73,61707,109.47
73,35419,177.96
73,100443,291.72
73,46194,197.31
73,50268,195.03
73,64212,241.51
73,79955,131.28
73,105518,86.08
73,36592,185.62
73,52496,290.91
73,53754,260.44
73,62907,241.83
73,42591,178.28
73,22718,122.29
73,63576,301.59
73,105517,119.8
73,69157,193.91
73,22719,314.11
73,49286,539.08
73,52498,519.43
73,53775,510.26
73,72,519.58
73,67830,431.98
73,62445,389.34
73,153707,401.7
73,69204,462.77
73,61169,488.31
73,63681,376.92
73,60426,435.18
73,50047,351.28
73,53760,418.07
73,51035,521.67
73,296,527.85
73,62454,343.96
73,68443,412.45
73,60113,368.55
73,440,407.29
73,62381,411.92
73,48496,294.65
73,85912,528.95
73,47994,324.16
73,52214,379.74
73,60119,520.57
73,60836,470.99
73,47301,468.92
73,65699,409.45
73,52499,538.42
73,61871,310.96
73,60257,344
73,41450,376.61
73,50052,448.7
81,53005,422.31
81,53006,350.25
81,43630,407.46
81,48008,341.26
81,69829,376.08
81,88600,386.09
81,65538,436.57
81,62618,375.61
81,79267,408.78
81,75845,316.6
81,50649,364.61
81,64057,382.37
81,156339,365.62
81,117871,315.33
81,64964,455.6
81,39060,312.26
81,75843,400.98
81,64522,361.81
81,42091,325.34
81,67844,410.1
81,89911,334.1
81,151892,445.8
81,88077,444.36
81,787,316.99
81,132,209.1
81,448,242.12
81,87707,25.45
81,44844,237.81
81,125,216.47
81,98712,316.79
81,52687,58.32
81,91696,106.66
81,703,172.31
81,42092,313.85
81,30355,26.92
81,50050,291.24
81,129,204.84
81,449,226.17
81,77158,209.02
81,48910,287.86
81,51610,196.02
81,63674,212.45
81,53633,311.3
81,71421,248.85
81,7119,102.23
81,61897,246.71
81,53766,294.95
81,36300,144.95
81,70126,48.9
81,87706,70.21
81,77159,277.96
81,43699,104.67
81,108,217.3
81,18893,18
81,35055,218.12
81,36310,231.33
84,7119,102.2
84,65392,202.63
84,53633,311.28
84,449,226.14
84,112,221.28
84,60682,262.31
84,81,3.72
84,62443,140.89
84,60271,222.13
84,36300,144.93
84,132,209.08
84,30355,26.79
84,70126,48.87
84,77158,209
84,18898,274.1
84,36310,231.3
84,87706,66.55
84,20905,40.87
84,63674,212.43
84,44844,237.79
84,18893,14.34
84,52688,67.42
84,18892,27.44
84,36296,105.64
84,87707,25.42
84,108,217.27
84,703,172.29
84,60684,271.43
84,51610,195.99
84,91696,106.64
84,48910,287.83
84,53766,294.93
84,129,204.82
84,60265,286.69
84,67844,410.07
84,69829,376.06
84,43630,407.43
84,89911,334.07
84,117871,315.31
84,79267,408.76
84,48905,414.02
84,75845,316.58
84,60157,452.31
84,1130,446
84,50051,321.83
84,39060,312.24
84,75843,400.96
84,63627,400.71
84,64965,445.48
84,156339,365.6
84,35317,457.09
84,42091,325.31
84,47288,345.31
84,65538,436.54
108,62451,467.33
108,63628,466.74
108,104492,334.8
108,53321,444.86
108,89738,353.46
108,61387,432.43
108,41679,466.74
108,85517,392.13
108,75801,350.35
108,51882,311.49
108,66833,486.49
108,70105,381.74
108,62471,405.64
108,67029,415.21
108,41675,446.68
108,48908,325.8
108,53009,409.38
108,98522,396.2
108,71062,457.18
108,117015,402.23
108,1108,358.71
108,36311,379.74
108,41174,323.69
108,43071,384
108,87011,417.58
108,98710,403.28
108,42093,402.85
108,89911,121.42
108,51610,32.73
108,7119,132.56
108,75845,261.14
108,64965,232.82
108,43630,194.77
108,41176,314.45
108,50049,96.97
108,65538,239.31
108,125,4.88
108,61897,21.07
108,98712,94.19
108,50649,191.98
108,79267,194.32
108,65547,105.96
108,53766,86.14
108,47288,132.64
108,87706,270.12
108,151892,248.54
108,75843,346.41
108,71421,48.66
108,87707,195.24
108,63674,5.67
108,52687,206.47
108,129,15.79
108,35055,304.6
108,124,6.96
108,61681,133.5
108,35318,57.22
108,48911,110.72
108,112,7.17
108,64522,147.48
108,64204,134.98
108,53633,179.66
108,60841,132.73
108,91696,129.13
108,77159,77.76
108,117871,102.65
108,42092,263.7
108,43699,113.87
108,70126,174.96
108,448,41.93
108,88600,173.41
108,41356,233.13
108,18900,18.04
108,132,9.66
108,48910,75.16
108,60682,49.64
108,49302,253.21
108,35309,124.99
108,64057,167.91
108,62443,79.49
108,88077,231.68
108,36309,124.9
108,60271,21.97
112,87707,198.6
112,42091,115.33
112,50050,81.22
112,61681,133.53
112,1130,236.02
112,79267,196.98
112,64057,170.57
112,63674,14.5
112,79266,328.9
112,62618,156.5
112,20905,216.49
112,60265,76.69
112,117871,105.33
112,35318,59.17
112,18892,224.4
112,62908,147.53
112,62443,82.85
112,48905,204.03
112,47288,135.32
112,61897,26.67
112,65392,202.41
112,48910,77.83
112,787,106.96
112,50649,192.01
112,70126,178.32
112,43699,117.23
112,60682,51.23
112,448,44.81
112,65547,108.64
112,77159,77.36
112,41356,236.49
112,50049,99.64
112,449,29.94
112,75845,261.17
112,81,220.22
112,77158,21.18
112,51610,39.89
112,60685,82.46
112,65538,239.34
112,67844,212.48
112,64965,235.49
112,53006,225.66
112,42092,263.73
112,35309,126.58
112,60271,24.25
112,64694,399.76
112,79934,369.37
112,48908,325.82
112,52689,410.73
112,61194,401.36
112,68219,516.24
112,75666,407
112,35055,316.35
112,98522,396.23
112,87011,420.26
112,41679,466.77
112,117015,422.47
112,42093,402.88
112,86992,437.66
112,41174,323.72
112,62451,467.36
112,64027,359.9
112,41176,314.48
112,61387,432.45
112,68608,400.51
112,104492,334.83
112,81857,354.82
112,35317,402.55
112,98710,403.31
112,47996,420.82
112,105075,431.35
112,70105,403.55
112,1110,384.09
112,53324,332.1
124,35317,396.61
124,53324,326.15
124,64027,337
124,71062,451.26
124,1110,378.77
124,85517,391.03
124,105075,425.4
124,67029,409.3
124,75666,384.1
124,41675,440.76
124,62471,399.72
124,64694,393.82
124,98522,390.29
124,68608,394.56
124,68219,510.93
124,51882,305.57
124,75801,349.25
124,36311,378.64
124,42093,396.94
124,98710,397.36
124,67057,391.43
124,117015,396.31
124,48908,319.88
124,104492,328.88
124,66833,480.57
124,70126,172.95
124,87707,193.23
124,64964,240.28
124,91696,134.78
124,448,45.55
124,60271,25.58
124,61897,20.04
124,64522,146.38
124,79267,191.69
124,155590,140.05
124,69829,160.77
124,81,214.85
124,61681,127.59
124,62618,151.21
124,84,215.65
124,66465,286.88
124,112,12
124,51610,29.9
124,703,154.8
124,65392,187.31
124,36310,16.01
124,67844,186.41
124,41174,317.77
124,64965,230.19
124,35309,122.37
124,67118,186.75
124,52495,193.48
124,49302,250.57
124,65418,76.5
124,42091,110.02
124,77158,10.96
124,117871,100.02
124,60684,56.14
124,50050,75.93
124,63627,185.42
124,35055,301.25
124,75845,255.23
124,36309,122.28
124,48910,72.54
124,64204,129.06
124,18900,21.66
124,77159,81.38
124,47288,130.02
124,89911,118.78
124,132,13.45
124,64057,165.27
124,60265,71.4
124,449,29.6
124,65547,103.33
124,787,101.67
124,36779,47.47
124,36296,128.1
124,18893,208.28
124,65538,233.39
125,53633,173.92
125,36300,74.25
125,67844,184.88
125,60685,78.26
125,18898,76.73
125,65418,74.97
125,35309,122.37
125,69829,160.77
125,36310,14.47
125,63674,8.63
125,77159,80.56
125,50050,75.94
125,49302,250.59
125,60684,56.15
125,53005,219.32
125,61681,127.77
125,18893,208.59
125,64522,144.86
125,18892,219.34
125,66465,287.06
125,53766,80.41
125,62908,141.77
125,61897,18.45
125,50649,186.24
125,71421,51.45
125,43630,192.15
125,60841,131.2
125,124,3.13
125,50049,94.34
125,53006,219.89
125,112,12.81
125,87706,268.43
125,84,215.97
125,75845,255.41
125,62906,308.83
125,155590,140.05
125,35318,60.01
125,39060,96.96
125,87707,193.55
125,64965,230.2
125,132,12.62
125,88077,229.06
125,64964,240.3
125,52495,193.66
125,41356,231.44
125,787,101.69
125,43699,112.18
125,48905,198.73
125,89911,118.79
125,35317,396.79
125,68608,394.74
125,42590,420.82
125,41675,440.94
125,98522,390.46
125,85517,389.51
125,98710,397.54
125,104492,329.06
125,61179,461.06
125,75666,382.57
125,68219,510.94
125,41679,461.01
125,61194,395.6
125,81857,349.05
125,89738,350.84
125,71062,451.44
125,64694,394
125,48915,344.51
125,43071,381.38
125,75801,347.73
125,61387,426.69
125,42093,397.12
125,67057,389.9
125,52689,386.3
125,41174,317.96
125,60157,392.02
125,53321,439.12
125,105075,425.58
125,1110,378.79
125,36311,377.12
125,53009,406.76
129,79266,328.07
129,67029,414.41
129,41679,465.94
129,61179,473.43
129,88190,427.27
129,85517,413.38
129,98710,402.47
129,1110,389.63
129,48915,355.36
129,47996,419.57
129,64027,347.86
129,117015,401.42
129,70105,391.5
129,67057,402.29
129,52689,409.08
129,68608,399.68
129,41174,322.89
129,1108,366.94
129,53321,444.06
129,98522,395.4
129,43071,393.76
129,64965,241.04
129,112,19.52
129,77159,76.69
129,155590,150.91
129,47288,140.87
129,77158,4.07
129,65547,114.18
129,48910,83.39
129,48905,209.58
129,64522,164.12
129,61681,132.7
129,1130,241.56
129,18893,197.94
129,117871,110.87
129,67844,197.27
129,36309,133.13
129,63674,9.1
129,18900,19.36
129,52687,193.43
129,124,12.64
129,42091,120.88
129,87707,182.9
129,132,7.32
129,98712,103.96
129,60682,57.87
129,52688,258.65
129,44844,36.55
129,70126,162.62
129,75845,260.34
129,42092,262.9
129,156339,161.16
129,64204,134.18
129,60271,20.89
129,79267,202.54
129,62618,162.07
129,62906,313.76
129,62443,66.46
129,18898,72.86
129,53005,224.25
129,51610,19.95
129,64964,251.14
129,449,24.9
129,125,11.53
129,703,152.22
129,67118,197.6
129,35055,298.67
129,49302,261.44
129,50049,105.19
129,69829,171.62
129,35318,56.14
129,64057,176.13
129,89911,129.64
129,30355,191.89
132,60265,83.3
132,63627,197.32
132,43699,105.54
132,39060,108.85
132,63674,4.81
132,64522,172.42
132,77159,73.87
132,156339,162.21
132,36309,134.18
132,66465,300.3
132,50049,106.24
132,77158,9.61
132,65547,115.23
132,60682,58.92
132,48910,84.44
132,44844,33.73
132,62443,71.16
132,7119,124.22
132,42091,121.93
132,67118,198.65
132,62618,163.12
132,53006,233.13
132,35318,53.33
132,88077,240.95
132,64965,242.09
132,53766,93.64
132,91696,120.79
132,787,113.57
132,1130,242.61
132,43630,204.05
132,50649,199.48
132,62908,155.2
132,61681,141
132,71421,44.77
132,51610,28.2
132,30355,196.59
132,112,13.66
132,69829,172.67
132,448,38.04
132,18893,201.95
132,64057,177.18
132,67844,198.32
132,35055,304.65
132,53005,232.55
132,42092,271.2
132,89911,130.69
132,155590,151.96
132,75843,353.91
132,65418,88.4
132,117015,409.73
132,81857,362.29
132,67029,422.71
132,43071,394.81
132,105075,438.82
132,48908,333.29
132,1108,367.99
132,42590,434.05
132,75666,396.01
132,75801,362.26
132,68608,407.98
132,104492,342.29
132,36311,390.56
132,71062,464.68
132,52691,385.24
132,64694,407.24
132,79934,375.97
132,1110,390.68
132,85517,421.68
132,64027,348.91
132,89738,362.54
132,87011,426.85
132,70105,392.55
132,35317,410.03
147,79266,432.35
147,44591,400.33
147,86009,539.36
147,89738,387.41
147,64027,404.46
147,118326,460.63
147,36582,484.16
147,62538,398.72
147,52216,345.66
147,36311,361.01
147,61196,336.78
147,53778,398.52
147,61387,381.99
147,53777,392.82
147,51621,409.04
147,50036,335.06
147,44848,470.31
147,62906,432.54
147,28133,470.3
147,52689,376.54
147,52681,443.07
147,47996,363.55
147,49292,339.36
147,53009,372.44
147,62381,528.49
147,41681,320.97
147,65525,314.77
147,88190,363.41
147,51885,387.02
147,117015,387.9
147,78289,355.32
147,104492,422.33
147,75666,394.64
147,41176,455.51
147,42590,443.61
147,105075,403.95
147,86992,315.02
147,81857,402.39
147,70105,341.3
147,63027,344.94
147,48005,466.79
147,41174,449.13
147,62445,368.8
147,68608,457.58
147,32226,474.81
147,75846,377.8
147,61194,345.38
147,61342,349.92
147,64208,459.75
147,48908,421.52
147,60113,358.36
147,153707,492.74
147,48916,281.91
147,62916,315.53
147,52488,61.7
147,69204,324.49
147,53763,227.32
147,48004,53.54
147,60039,121.79
147,94399,176.02
147,46338,116.17
147,77051,272.51
147,51470,44.06
147,41634,188.46
147,40831,266.82
147,69830,195.3
147,62451,301.59
147,60426,239.48
147,60046,213.12
147,62230,67.08
147,61195,209.7
147,47276,113.57
147,41083,217.62
147,53645,274.91
147,62545,158.82
147,52204,161.46
147,41679,304.45
147,53753,119.27
147,67298,160
147,62112,120.58
147,53634,185.22
147,63577,186.84
147,67830,234.79
147,52486,182.18
147,60267,231.46
147,53636,283.71
147,60043,61.78
147,79415,112.83
147,53321,302.93
147,163399,314.51
147,79264,126.14
147,69925,59.33
147,72595,115
147,151885,160.45
147,60040,48.03
147,61372,198.03
147,69128,172.49
147,53322,226.36
147,41675,299.74
147,60045,115.41
147,31839,13.32
147,60263,121.35
147,19143,211.45
147,61206,212.17
147,41678,307.92
147,47463,241.56
147,52485,184.81
147,74091,175.62
215,62543,109.2
215,69702,255.09
215,60947,94.83
215,36775,345.72
215,63817,72.58
215,53750,77.94
215,64049,178.79
215,65748,60.34
215,49294,257.59
215,81564,296.88
215,75587,222.71
215,62773,98.99
215,36295,60.52
215,23212,449.95
215,360,504.58
215,35056,358.87
215,77335,437.17
215,86948,426.79
215,23211,460.23
215,62268,308.54
215,40319,426.5
215,35936,433.49
215,23213,444.09
215,41084,429.42
215,49551,356.73
296,61118,454.04
296,61167,463.83
296,456,431.55
296,50055,309.62
296,52499,310.16
296,52681,442.86
296,26655,438.59
296,44840,429.47
296,53775,296.91
296,36622,448.51
296,51035,286.94
296,51466,390.01
296,37120,431.38
296,30622,438.27
296,63278,432.77
296,32154,397.97
296,52214,463.42
296,64938,405.79
296,44841,343.39
296,21975,449.96
296,81768,382.83
296,65699,459.77
296,52496,431.67
296,46011,388.34
296,52211,374.02
296,60818,504.93
296,26654,428.24
296,38654,410.53
296,64318,330
296,100443,428.23
296,453,445.7
296,50272,446.77
296,68027,464.49
296,36776,249.29
296,65555,291.32
296,53629,178.48
296,30623,193.45
296,61680,249.58
296,71065,285.71
296,61119,176.13
296,42584,69.72
296,49286,277
296,60087,186.27
296,37121,285.61
296,72,283.23
296,52500,301.99
296,50259,247.27
296,53754,244.92
296,53316,89.91
296,60836,67.77
360,20888,57.47
360,81564,264.47
360,62268,196.74
360,62775,63.31
360,64049,335.51
360,60085,282.85
360,63603,200.12
360,67979,474.99
360,43723,488.78
360,63579,319.15
360,60681,524.49
360,48496,425.92
360,46346,502.21
360,558,502.66
360,36295,456.83
360,27026,523.88
360,36775,405.38
360,569,561.72
360,61871,411.5
360,62543,400.22
360,62773,398.22
360,20918,450.01
360,63817,441.93
360,49543,407.19
360,35907,534.12
360,68444,377.79
360,633,366.64
360,29168,503.95
360,66310,442.01
360,75921,396.02
372,69155,340.06
372,46198,379.89
372,47293,460.99
372,740,339.47
372,62382,430.98
372,62313,334.4
372,743,432.45
372,43651,350.46
372,46011,393.88
372,47291,346.57
372,50036,500.17
372,36588,359.61
372,42591,337.19
372,92096,327.1
372,63600,378.64
372,52681,392.42
372,36587,323.95
372,64208,446.24
372,73696,335.41
372,78255,362.97
372,35418,337.54
372,52206,454.8
372,63029,376.15
372,61871,463.64
372,71423,335.78
372,44848,478.21
372,53003,427.07
372,12781,352.35
372,44752,339.14
372,61534,501.9
372,51466,391.82
372,46195,414.44
372,62310,418.37
372,62445,495.75
372,768,323.87
372,62907,506.83
372,69828,425.87
372,22719,471.55
372,38654,327.05
372,61707,319.12
372,49283,455.66
372,61373,495.92
372,52211,455.72
372,78148,424.34
372,75587,427.93
372,53313,408.81
372,118326,484.58
372,52501,346.77
372,79955,247.81
372,38484,213.81
372,61661,198.98
372,42593,295.94
372,65752,192.41
372,42595,230.06
372,42594,305.12
372,42592,297.41
372,73,292.11
372,50047,65.43
372,38059,199.39
372,105517,220.3
372,64213,300.85
372,53759,23.99
372,88383,225.06
372,60113,142.2
372,87828,227.05
372,63664,18.13
372,36586,297.59
372,60426,271.84
372,63602,227.65
372,80512,181.77
372,63576,17.08
372,7108,235.92
372,1264,269.26
372,20921,246.52
372,62914,264.36
372,32670,221.35
372,65525,308.5
372,767,263.36
372,87827,267.64
372,20920,190.59
372,65444,230.75
372,33899,299.84
372,12784,287.59
372,20922,184.04
372,752,281.06
372,22720,299.22
372,60208,249.46
372,67198,10.89
372,62063,238.36
372,67830,268.66
372,63665,258.34
372,47992,233.93
372,60117,70.33
372,52207,184.03
372,75900,304.43
372,32671,229.17
372,40878,280.34
372,63276,14.62
434,60117,8.6
434,65752,162.88
434,20916,268.77
434,35418,298.81
434,765,278.4
434,748,263.24
434,1264,280.14
434,87828,237.94
434,36777,226.92
434,103895,204.8
434,97026,248.42
434,755,238.48
434,53759,85.99
434,87827,228.91
434,67198,58.66
434,36773,227.68
434,63276,55.77
434,20920,201.47
434,80512,145.79
434,67023,287.86
434,65753,279.87
434,38060,170.58
434,62065,299.82
434,64213,304.55
434,105517,231.18
434,69157,282.56
434,42595,240.94
434,38484,173.78
434,75900,265.7
434,62066,253.41
434,36587,285.22
434,12784,324.75
434,372,66
434,50047,73.65
434,36589,296.85
434,61152,270.86
434,64212,390.49
434,61871,424.91
434,92096,376.6
434,36592,295.24
434,73696,296.68
434,60818,356.13
434,38654,389.05
434,65525,358
434,42591,298.46
434,60267,315.59
434,44752,300.41
434,47293,422.26
434,36591,303.89
434,62382,392.25
434,69155,301.32
434,53313,458.32
434,94574,458.32
434,47292,353.01
434,47291,307.84
434,33898,306.73
434,46195,375.71
434,46194,316.35
434,49284,438.84
434,78255,324.23
434,48496,408.59
434,20918,384.7
434,62907,568.83
434,20917,315.31
434,63029,425.65
434,64938,502.08
434,50646,383.32
434,62741,410.6
434,78148,385.61
434,46011,455.88
434,43353,364.74
434,62916,419.69
434,743,393.72
440,52482,412.27
440,105517,383.12
440,49293,378.69
440,103895,383.66
440,87828,375.67
440,53780,368.7
440,94574,343.54
440,53751,335.53
440,41083,315.3
440,434,306.7
440,40878,396
440,53313,343.54
440,92096,338.07
440,22718,390.92
440,44848,499.25
440,32670,389.14
440,53634,432.85
440,105518,376.04
440,53320,442.42
440,42595,384.07
440,60046,460.75
440,53753,318.81
440,41685,429.93
440,47992,389.38
440,12786,399.83
440,63028,370.68
440,64707,461.67
440,118326,489.57
440,60713,417.21
440,62266,408.36
440,74091,423.25
440,53619,463.44
440,61206,459.8
440,51466,347.69
440,46338,363.21
440,52207,439.45
440,67073,376.78
440,52203,307.24
440,32671,383.38
440,36773,385.9
440,80512,415.75
440,46011,344.82
440,62063,354.01
440,50648,388.68
440,72595,362.63
440,49292,443.44
440,38484,447.78
440,76974,370.61
440,78289,492.73
440,62381,377.71
440,32724,358.21
440,48916,383.6
440,44846,484.56
440,65752,426.39
440,61427,418.01
440,44851,358.05
440,62907,313.7
440,69925,192.33
440,63664,244.01
440,52488,299.29
440,62445,247.38
440,69830,293.4
440,62545,303.58
440,151885,316.45
440,69204,306.01
440,64938,298.88
440,60040,295.08
440,147,250.66
440,48904,270.82
440,52206,201.08
440,372,258.92
440,43713,296.19
440,38654,361.59
440,62916,277.87
440,61372,261.17
440,52211,287.77
440,60208,15.09
440,60113,119.06
440,53636,313.95
440,77601,290.58
440,52486,279.57
440,67830,25.43
440,50261,299.01
440,50047,299.41
440,48903,179.92
440,36581,299.42
440,51878,258.38
440,53628,299.12
448,18892,245.96
448,84,242.59
448,47288,176.03
448,98712,137.47
448,50649,230.37
448,64204,173.37
448,88600,216.8
448,35318,17.6
448,52687,231.4
448,48911,154.11
448,71421,6.8
448,52495,237.8
448,36300,100.71
448,52688,295.92
448,125,45.09
448,64522,203.31
448,60685,123.17
448,1130,276.73
448,63674,39.67
448,77158,42.43
448,20905,238.06
448,129,40.72
448,77159,37.38
448,88077,275.07
448,35309,167.29
448,43630,238.16
448,62618,197.22
448,39060,142.97
448,18893,235.21
448,36779,9.08
448,64965,276.21
448,449,18.8
448,79267,237.69
448,117871,146.04
448,87706,295.05
448,63627,231.44
448,36310,60.38
448,53766,124.53
448,70126,199.89
448,155590,184.97
448,62443,104.42
448,7119,157.48
448,703,191.46
448,18900,31.91
448,50050,121.93
448,35055,337.91
448,64057,211.28
448,87011,460.97
448,51882,349.89
448,89738,393.44
448,98710,441.68
448,48915,390.52
448,104492,373.19
448,75666,447.72
448,79266,367.27
448,79934,410.08
448,67029,453.61
448,35317,440.92
448,68608,438.88
448,36311,442.27
448,43071,446.52
448,53009,452.66
448,75843,384.8
448,60157,436.15
448,75801,393.16
448,53324,370.47
448,61194,439.72
448,52689,448.27
448,98522,434.6
448,48908,364.19
448,117015,440.62
449,41176,338.68
449,89738,379.28
449,35317,426.76
449,51882,335.72
449,48908,350.02
449,98710,427.51
449,75666,412.58
449,61387,456.66
449,81857,379.02
449,68608,424.71
449,64694,423.97
449,85517,438.41
449,88190,452.3
449,48915,372.99
449,87011,443.43
449,52691,401.82
449,60157,421.98
449,53324,356.3
449,42590,450.79
449,42093,427.09
449,79266,353.1
449,62906,338.8
449,67029,439.45
449,125,29.2
449,62908,171.78
449,53766,110.37
449,35318,33.75
449,60682,75.5
449,35055,323.75
449,64204,159.21
449,151892,272.78
449,50050,104.41
449,52495,223.63
449,52687,217.23
449,48905,227.21
449,108,26.23
449,69829,189.25
449,43630,220.62
449,44844,14.15
449,132,23.48
449,50649,216.21
449,35309,150.86
449,155590,168.54
449,42091,138.51
449,71421,25.19
449,1130,259.2
449,62618,179.69
449,53006,249.86
449,87706,280.88
449,77159,55.76
449,787,130.15
449,43699,124.63
449,61681,157.73
449,91696,139.9
449,18893,221.05
449,20905,223.9
449,48008,154.43
449,41356,243.89
449,88077,257.53
449,53005,249.29
449,36779,20.43
449,53633,203.89
449,62443,90.26
449,50051,135.02
449,63674,23.79
449,39060,125.43
449,36310,44.5
449,42092,287.93
449,47288,158.5
449,77158,28.27
449,60685,106.74
453,87828,274.78
453,456,15.72
453,20918,269.16
453,65032,179.52
453,53754,203.88
453,61167,31.7
453,105517,279.01
453,21975,6.98
453,32670,275.66
453,22720,265.8
453,42594,261.94
453,50053,271.94
453,62063,277.68
453,60260,24.12
453,748,303.1
453,60818,291.13
453,477,25
453,63757,203.01
453,48496,284.02
453,61707,177.42
453,36588,224.12
453,743,111.93
453,50055,285.01
453,62065,210.73
453,40878,274.88
453,65555,242.53
453,73,289.46
453,12781,185.59
453,1264,227.27
453,71474,204.52
453,52500,144.39
453,42593,234.45
453,43651,187.67
453,47301,206.68
453,71065,270.52
453,62313,214.27
453,61388,294.62
453,53641,293.81
453,62776,141.5
453,12786,261.65
453,51035,259.43
453,69155,199.85
453,53642,217.82
453,67845,268.77
453,50648,294.85
453,63602,269.36
453,30622,221.75
453,740,197.28
453,26655,11.33
453,53773,297.21
453,61118,11.06
453,81766,231.86
453,62454,62.07
453,41449,232.56
453,66683,298.13
453,63665,277.78
453,25880,215.8
453,37121,246.42
453,75900,231.56
453,36776,208.5
453,62741,284.63
453,64213,245.57
453,36591,207.88
453,60087,272.61
453,52496,23.28
453,36589,250.68
453,43353,267.99
453,72,257.33
453,63680,257.54
453,50646,286.57
453,60257,160.86
453,85912,266.71
453,47291,211.83
453,69158,214.9
453,42591,202.83
453,105518,256.22
453,47292,144.31
453,69824,290.28
453,65552,42.93
453,47992,265.25
453,46191,211.91
453,20920,310.9
453,68444,437.02
453,103895,313.2
453,51466,359.18
453,86108,440.28
453,38654,379.69
453,78773,440.64
453,87827,319.66
453,60085,348.27
453,42584,410.16
453,41450,313.82
453,46011,357.51
453,767,304.99
453,64827,383.55
453,47994,342.56
453,66310,330
453,64938,379.82
456,68444,446.88
456,86108,426.22
456,38654,364.37
456,42584,394.83
456,60085,358.12
456,88383,401.43
456,20922,324.84
456,46011,342.18
456,78773,426.57
456,36777,416.93
456,20920,301.95
456,103895,304.25
456,53760,403.42
456,50055,269.67
456,36776,193.17
456,42594,265.11
456,69156,195.45
456,62741,294.48
456,47301,191.34
456,63681,96.53
456,50053,256.61
456,50272,22.71
456,68600,278.83
456,52501,212.5
456,768,225.69
456,50646,289.74
456,81766,217.79
456,743,115.1
456,69824,276.21
456,49286,261.5
456,63277,10.57
456,42595,257.72
456,53754,188.55
456,46191,215.08
456,35418,223.89
456,52498,241.86
456,32670,266.71
456,61119,308.31
456,105517,270.06
456,12767,8.37
456,87828,265.82
456,30622,207.69
456,105518,247.26
456,47293,78.54
456,12781,188.76
456,68443,134.87
456,12786,252.7
456,62454,69.9
456,50648,285.9
456,79955,239.82
456,42592,301.72
456,69158,218.07
456,61169,271.73
456,32671,260.96
456,61167,39.53
456,36589,253.85
456,73696,212.26
456,752,257.86
456,85912,251.38
456,48496,293.87
456,53641,278.48
