,id1,id2,lat1,lon1,lat2,lon2,TravelTime,Distance
0,20921,46195,36.292974,-95.62828499999999,34.713769,-98.40165400000001,183.6006291196743,336.1253936712174
1,20921,42595,36.292974,-95.62828499999999,36.090881,-95.923889,25.84106302813649,39.002487046352336
2,20921,36777,36.292974,-95.62828499999999,37.215692,-93.30606800000001,140.33185552091166,251.63949723989177
3,20921,65444,36.292974,-95.62828499999999,36.167392,-94.119169,100.70297766547118,152.46383741673165
4,20921,62266,36.292974,-95.62828499999999,36.127057,-96.35295500000001,48.25352507143158,78.0966325637788
5,20921,38487,36.292974,-95.62828499999999,32.80764,-96.896592,277.0848096239828,461.51880234421384
6,20922,60113,36.874317,-94.841332,38.971499,-92.29431600000001,239.2573734561083,422.32736358846597
7,20922,748,36.874317,-94.841332,36.393246000000005,-97.94205500000001,185.53740430427015,332.1613277992081
8,20922,52501,36.874317,-94.841332,35.395749,-97.267868,177.802066480565,325.949447081524
9,20922,46198,36.874317,-94.841332,35.037308,-97.937172,206.00101232481384,379.24060804323824
10,20922,44752,36.874317,-94.841332,35.464849,-97.584064,171.28660550938042,313.6730510004551
11,20922,50268,36.874317,-94.841332,35.608028999999995,-97.530713,158.57714253776993,298.43237232558715
12,20922,38654,36.874317,-94.841332,35.382404,-92.390824,244.98613586605376,419.8497718027488
13,20922,69156,36.874317,-94.841332,35.334776,-97.490921,176.25105397456053,321.4125307659947
14,20922,765,36.874317,-94.841332,35.740689,-95.396141,95.64479984867597,147.7137288142558
15,20922,12784,36.874317,-94.841332,35.7140876,-96.76817659999999,128.08639234306978,230.3146919826549
16,20922,65753,36.874317,-94.841332,36.112305,-97.899292,197.63572448947357,359.1736199927995
17,20922,87828,36.874317,-94.841332,36.16152,-95.805875,66.91423130280454,124.21618847349772
18,20922,78148,36.874317,-94.841332,34.584171999999995,-98.396813,244.07870608953968,450.7799993104358
19,20922,67023,36.874317,-94.841332,35.626543,-97.49605799999999,161.33742773492878,299.2618881362194
20,20922,740,36.874317,-94.841332,35.406042,-97.503367,170.44092760108953,314.19732787531694
21,20922,434,36.874317,-94.841332,39.058754,-95.667854,218.47764412706408,398.6876071519961
22,20922,63276,36.874317,-94.841332,39.088255,-94.732123,178.0098257196308,319.38401711013086
23,20922,42592,36.874317,-94.841332,36.3901658,-97.8651562,175.18481419636777,324.8225069079204
24,20922,46191,36.874317,-94.841332,35.593964,-97.43655799999999,155.55095905701856,290.6743399258466
25,20922,20917,36.874317,-94.841332,35.391472,-97.711691,183.34788679691493,337.89825537061813
26,20922,62313,36.874317,-94.841332,35.58558,-97.58744,164.93086522104682,306.2755679008567
27,20922,35419,36.874317,-94.841332,34.773291,-96.697633,208.2621070141087,354.3950212861394
28,20922,25880,36.874317,-94.841332,35.072194,-98.214673,222.39213854519784,403.29952124607394
