,id1,id2,lat1,lon1,lat2,lon2,TravelTime,Distance
0,1083,77205,36.220566999999996,-115.125553,36.53111810000001,-119.382897,357.68479308410093,607.703112541218
1,1083,53625,36.220566999999996,-115.125553,36.182337,-119.330196,330.2605173842818,563.6480875995251
2,1083,48896,36.220566999999996,-115.125553,33.862442,-117.993016,262.55366630480927,435.9983278891783
3,1083,35385,36.220566999999996,-115.125553,37.161682,-113.434692,108.39811332070921,199.77782434500682
4,1083,36292,36.220566999999996,-115.125553,33.795746,-117.914556,265.05365514924,434.7030199581984
5,1083,61431,36.220566999999996,-115.125553,34.059452,-117.201618,223.49605643338626,382.03666983076846
6,1083,85854,36.220566999999996,-115.125553,34.060637,-117.488248,221.9874899917285,378.57039827830164
7,1083,30618,36.220566999999996,-115.125553,34.209938,-118.597508,286.4611660975702,463.66003720738496
8,1083,30626,36.220566999999996,-115.125553,33.81125792,-118.16278429999998,277.5929213292163,458.36712620718276
9,1083,32669,36.220566999999996,-115.125553,34.098543,-117.288482,215.85135585596512,369.5189860208435
10,1083,35598,36.220566999999996,-115.125553,33.803166,-117.87446399999999,260.7694683437627,431.9047892604943
11,1083,60253,36.220566999999996,-115.125553,33.440305,-112.23895,288.4074816730624,477.14240953143434
12,1083,63673,36.220566999999996,-115.125553,34.01665,-118.208679,263.84560561185873,438.3976183006748
13,1083,61481,36.220566999999996,-115.125553,33.745814,-117.84668,263.69589687511586,433.88719467301803
14,1083,34321,36.220566999999996,-115.125553,33.735948,-117.011173,258.5524434508435,431.54040611649623
15,1083,12826,36.220566999999996,-115.125553,33.691565000000004,-117.939438,277.11151444592826,448.1611268945429
16,1083,89323,36.220566999999996,-115.125553,33.919681,-117.94071699999999,255.74254884736334,423.12718788130206
17,1083,35007,36.220566999999996,-115.125553,33.54765566,-117.67381780000001,270.8221032469271,451.90133637681276
18,1108,1130,36.864044,-76.217318,39.132781,-77.172278,232.61094932220058,340.92540891777946
19,1108,43630,36.864044,-76.217318,39.231108,-76.574575,263.0731330511396,387.6757440487822
20,1108,39060,36.864044,-76.217318,39.914001,-75.108896,301.1278947444209,429.83117492146175
21,1108,155590,36.864044,-76.217318,39.224956,-74.774461,342.3501317227188,347.1777657612687
22,1108,156339,36.864044,-76.217318,39.052532,-74.851683,327.51307272004425,321.7193032415225
23,1108,67844,36.864044,-76.217318,40.23601,-77.122908,331.81020846769815,536.7425806225608
24,1108,65547,36.864044,-76.217318,39.821725,-75.240765,290.25977823105967,411.2336161859524
25,1108,50048,36.864044,-76.217318,36.093837,-80.20915500000001,271.4463144971024,427.70932022390775
