,id1,id2,lat1,lon1,lat2,lon2,TravelTime,Distance
0,997,835,34.025657,-118.031019,38.888863,-121.07446499999999,410.6526565333435,710.1026979298697
1,997,30629,34.025657,-118.031019,37.746023,-122.188974,366.00604009172923,621.5381029145833
2,997,60258,34.025657,-118.031019,37.386235,-121.917452,349.0667905434828,586.6037707091707
3,997,30630,34.025657,-118.031019,37.798995,-122.28338000000001,371.4245964191546,635.5013939207178
4,997,21660,34.025657,-118.031019,37.982071000000005,-122.04618400000001,371.85939228769877,630.4287719893003
5,997,60210,34.025657,-118.031019,37.72495,-113.056978,398.4152605502862,696.0398654202564
6,997,35385,34.025657,-118.031019,37.161682,-113.434692,358.7954418824179,621.3696187454741
7,997,25483,34.025657,-118.031019,37.63281472,-122.398352,386.49798052206233,646.9765473618902
8,997,35787,34.025657,-118.031019,37.081594,-113.57679499999999,350.0410175228884,604.4708802036012
9,1000,43723,33.968221,-118.10909299999999,33.342023,-111.663908,380.6016345834183,639.6959802807725
10,1000,818,33.968221,-118.10909299999999,37.642339,-122.11782099999999,366.22269674624545,606.1436091250921
11,1000,46345,33.968221,-118.10909299999999,32.882283,-111.77745300000001,395.03333882072377,667.5372900329726
12,1000,1349,33.968221,-118.10909299999999,38.3509,-121.977342,398.91085639496475,654.0303021437948
13,1000,836,33.968221,-118.10909299999999,38.545155,-121.73187800000001,388.4002201063775,657.0171654936704
14,1000,61447,33.968221,-118.10909299999999,37.705824,-122.41121799999999,391.72463836532455,641.956625862854
15,1000,27026,33.968221,-118.10909299999999,33.435371999999994,-112.033427,349.8182717935051,594.98480776166
16,1000,1286,33.968221,-118.10909299999999,33.6013089,-112.1419547,357.4522085939313,603.0970171599705
17,1000,828,33.968221,-118.10909299999999,37.335646000000004,-122.021398,352.0679401796257,578.85218286667
18,1000,826,33.968221,-118.10909299999999,37.916909000000004,-122.34403600000002,382.9261404765534,633.7368566248813
19,1000,52992,33.968221,-118.10909299999999,33.690096000000004,-112.105899,354.25325565084773,607.8937993079969
20,1000,27973,33.968221,-118.10909299999999,37.88175,-122.30625900000001,379.53514851899615,626.7191569899828
21,1000,38055,33.968221,-118.10909299999999,37.110952000000005,-113.48689099999999,368.26954669781384,626.757933729493
22,1000,61369,33.968221,-118.10909299999999,37.788561,-121.288932,320.28960569292593,544.8209293154977
