,id1,id2,lat1,lon1,lat2,lon2,TravelTime,Distance
0,48903,69204,40.70153,-89.642572,36.070478,-87.382391,424.4330101060778,731.180792700795
1,48903,53763,40.70153,-89.642572,40.387298,-82.486446,415.7159692281639,711.2435000390739
2,48903,53759,40.70153,-89.642572,38.893570000000004,-94.36045,366.485948631995,615.3011089485709
3,48903,79264,40.70153,-89.642572,40.04622947,-84.23977395,316.14943088415237,548.4049957375496
4,48903,52490,40.70153,-89.642572,45.217806,-93.59822199999999,436.87064400848874,767.1594315788905
5,48903,53757,40.70153,-89.642572,44.843646,-93.123553,398.2161038950287,667.6973574553115
6,48903,63227,40.70153,-89.642572,42.36969831,-83.3727889,373.0536860276286,653.2394394870583
7,48903,372,40.70153,-89.642572,38.966291999999996,-94.715917,368.642625197878,643.6646122892341
8,48903,62907,40.70153,-89.642572,35.042134000000004,-90.810704,430.1438132529712,780.1298696033301
9,48903,52211,40.70153,-89.642572,35.066272,-90.052743,410.6828597171288,738.4002470095896
10,48903,69128,40.70153,-89.642572,38.273839,-84.550775,354.18244624015125,624.6885993683682
11,48903,72595,40.70153,-89.642572,39.902119,-84.192368,303.9817397173959,530.4797636169136
12,48903,74091,40.70153,-89.642572,39.916146000000005,-83.134395,357.7945344702739,628.0442238042618
13,48903,36777,40.70153,-89.642572,37.215692,-93.30606800000001,353.0978431494282,624.3277911501656
14,48903,79415,40.70153,-89.642572,39.289201,-84.425955,302.22455379439816,528.6681432424729
15,48903,434,40.70153,-89.642572,39.058754,-95.667854,405.48210788267727,722.5852420420528
16,48903,71423,40.70153,-89.642572,43.090881,-96.174499,447.76131189914275,773.8169747982982
17,48903,61152,40.70153,-89.642572,36.594241,-94.778273,453.3741574669949,812.7783452497416
18,48903,53767,40.70153,-89.642572,36.081876,-86.68603399999999,423.424206659111,758.7000185945656
19,48903,63664,40.70153,-89.642572,39.13353,-94.523119,349.1901228107308,616.4806765345754
20,48903,51881,40.70153,-89.642572,40.059311,-82.95692199999999,371.92056691813735,646.9272083733298
21,48903,47463,40.70153,-89.642572,37.105466,-84.631599,435.75619929235796,735.8592086395577
22,48903,65752,40.70153,-89.642572,41.235744,-95.88063000000001,347.1281839050063,631.7334501342535
23,48903,76974,40.70153,-89.642572,39.713376000000004,-84.214739,312.4855182667785,543.3336495920688
24,48903,63577,40.70153,-89.642572,39.888256,-82.930933,368.21503365199743,646.0924747860196
25,48903,49284,40.70153,-89.642572,44.140319,-93.252685,354.5417977809294,628.8759563455322
26,48903,69828,40.70153,-89.642572,44.643240999999996,-93.289564,386.0062797361473,687.662982827209
27,48903,53782,40.70153,-89.642572,44.913940000000004,-89.64836,314.18097917846416,553.9059374804622
28,48903,63029,40.70153,-89.642572,43.675892,-92.953638,326.0796924521553,546.5362544163311
29,48903,53320,40.70153,-89.642572,40.862915,-96.637825,394.1169890156908,715.1531428383107
30,48903,38654,40.70153,-89.642572,35.382404,-92.390824,508.13072884181315,855.8271868110569
31,48903,53779,40.70153,-89.642572,44.901294,-91.856412,366.6206190624471,651.4274485623271
32,48903,53753,40.70153,-89.642572,38.680886,-85.17809799999999,322.169143446599,539.0408934301112
33,48903,52215,40.70153,-89.642572,44.548802,-88.04744000000001,324.60403958594475,553.2500272625548
34,48903,38060,40.70153,-89.642572,41.235147999999995,-96.011954,356.0154921608406,644.0724896543084
35,48903,61196,40.70153,-89.642572,42.713827,-82.50040600000001,436.326193011325,756.1487506601557
36,48903,61343,40.70153,-89.642572,43.024297999999995,-82.932476,416.2797811532596,736.177004749334
37,48904,40831,38.374694,-85.746999,42.884099,-85.676125,343.9792620987801,585.8613789137125
38,48904,52689,38.374694,-85.746999,40.686369,-80.086299,379.8192386374247,649.5384305949678
39,48904,40832,38.374694,-85.746999,42.526187,-83.564626,351.82460120466106,609.2069329083434
40,48904,12847,38.374694,-85.746999,42.392613,-83.177738,343.3022033523824,592.0044528141076
41,48904,47295,38.374694,-85.746999,34.936731,-82.23303100000001,409.0837684876885,697.99566639275
42,48904,61342,38.374694,-85.746999,43.001777000000004,-82.437865,396.2826459428632,681.7354982569578
43,48904,36305,38.374694,-85.746999,33.712615,-84.125793,424.93889336410894,718.2091253213164
